FREQ;GEO;UNIT;OBJECTIV\TIME_PERIOD,2000 ,2001 ,2002 ,2003 ,2004 ,2005 ,2006 ,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 
A;PL;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;RO;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SK;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ10,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;AT;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 
A;BE;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BG;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0 
A;CY;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.004 ,0.004 ,0.004 ,0.002 
A;DK;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EL;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0.001 
A;FI;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HR;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.003 ,0.001 ,0.005 
A;LT;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;MT;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PL;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;RO;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SK;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;AT;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BG;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CY;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DK;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EL;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FI;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HR;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LT;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;MT;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PL;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;RO;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SK;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;AT;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BG;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CY;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DK;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EL;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.042 ,0.039 ,0.04 ,0.06 
A;EU28;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.003 ,0.003 ,0.003 ,0.005 
A;FI;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HR;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LT;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;MT;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PL;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;RO;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SK;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;AT;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.002 ,0.002 ,0.003 ,0.002 ,0.005 ,0.045 ,0.065 ,0.072 ,0.052 
A;BE;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.037 ,0.035 ,0.026 ,0.004 ,0.007 ,0.006 ,0.006 ,0.009 ,0.023 
A;BG;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.011 ,0.013 ,0.006 ,0.003 
A;CY;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.009 ,0.003 ,0.007 ,0.008 ,0.01 ,0.006 ,0.003 ,0.002 
A;CZ;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.004 ,0.007 ,0.034 ,0.072 ,0.1 ,0.116 ,0.143 ,0.136 ,0.168 
A;DE;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0.001 ,0 ,0.002 ,0.013 ,0.032 ,0.041 ,0.046 ,0.03 ,0.033 ,0.042 ,0.03 
A;DK;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.009 ,0.025 ,0.043 ,0.051 ,0.057 ,0.05 ,0.065 ,0.079 ,0.04 
A;EE;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0.003 ,0.005 ,0.012 ,0.017 ,0.007 ,0.004 ,0.004 ,0 ,0.003 ,0.032 ,0.027 ,0.037 ,0.035 
A;EL;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.002 ,0.004 ,0.031 ,0.022 ,0.046 ,0.002 
A;ES;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.002 ,0.001 ,0.025 ,0.015 ,0.011 ,0.014 ,0.014 ,0.016 ,0.02 ,0.022 ,0.027 
A;EU28;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.008 ,0.011 ,0.015 ,0.02 ,0.024 ,0.026 ,0.028 ,0.038 ,0.048 
A;FI;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0.001 ,0.009 ,0.01 ,0.063 ,0.06 ,0.061 
A;FR;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.008 ,0.007 ,0.011 ,0.013 ,0.022 ,0.02 ,0.01 ,0.022 ,0.033 
A;HR;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.003 ,0 ,0 ,0.002 
A;HU;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.002 ,0.001 ,0.001 ,0.001 ,0.01 ,0.226 ,0.355 
A;IE;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.025 ,0 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0.003 ,0.009 ,0.009 ,0.018 
A;IT;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0.002 ,0.003 ,0.002 ,0.014 ,0.009 ,0.01 ,0.015 ,0.013 ,0.016 ,0.026 ,0.037 ,0.022 
A;LT;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.016 ,0.041 ,0.024 ,0.027 ,0.02 ,0.008 ,0.021 ,0.009 ,0.027 
A;LU;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.086 ,0.1 ,0.062 ,0.081 ,0.156 ,0.085 ,0.055 ,0.059 ,0.062 
A;LV;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.002 ,0.004 ,0.004 ,0.007 ,0.13 ,0.028 ,0.041 ,0.047 
A;MT;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0 ,0 ,0 ,0.007 ,0.001 ,0.02 ,0.001 ,0.002 ,0.011 ,0.002 
A;NL;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0.001 ,0.002 ,0.009 ,0.011 ,0.008 ,0.012 ,0.026 ,0.028 ,0.034 
A;PL;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.008 ,0.01 ,0.019 ,0.007 ,0.024 ,0.016 ,0.059 ,0.044 ,0.096 ,0.253 
A;PT;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.015 ,0.071 ,0.04 ,0.069 ,0.051 ,0.058 ,0.008 ,0.038 ,0.039 
A;RO;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.008 ,0.004 ,0.004 ,0.022 
A;SE;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.002 ,0 ,0.003 ,0.003 ,0.02 ,0.03 ,0.036 ,0.036 
A;SI;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0.009 ,0.018 ,0.028 ,0.047 ,0.047 ,0.065 ,0.043 ,0.026 ,0.079 
A;SK;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.003 ,0.013 ,0.013 ,0.013 ,0.011 ,0.036 ,0.065 ,0.041 ,0.008 
A;UK;PC_GDP;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.004 ,0.004 ,0.007 ,0.015 ,0.019 ,0.029 ,0.031 ,0.036 ,0.078 
A;AT;PC_GDP;OBJ16,0 ,0 ,0.014 ,0.022 ,0.015 ,0.029 ,0.026 ,0.052 ,0.081 ,0.05 ,0.023 ,0.038 ,0.031 ,0.023 ,0.02 ,0.018 ,0.018 ,0.02 
A;BE;PC_GDP;OBJ16,0 ,0 ,0 ,0.002 ,0.016 ,0.024 ,0.026 ,0.019 ,0.017 ,0.055 ,0.055 ,0.045 ,0.043 ,0.037 ,0.037 ,0.025 ,0.035 ,0.028 
A;BG;PC_GDP;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.003 ,0 ,0.002 ,0 ,0 ,0 ,0.003 ,0.013 ,0.015 ,0 
A;CY;PC_GDP;OBJ16,0 ,0 ,0 ,0 ,0 ,0.002 ,0.031 ,0.024 ,0.041 ,0.03 ,0.025 ,0.018 ,0.013 ,0.015 ,0.015 ,0.015 ,0.017 ,0.001 
A;CZ;PC_GDP;OBJ16,0 ,0 ,0.035 ,0.039 ,0.04 ,0.057 ,0.061 ,0.105 ,0.043 ,0.014 ,0.015 ,0.005 ,0.007 ,0.01 ,0.007 ,0.006 ,0 ,0.002 
A;DE;PC_GDP;OBJ16,0.001 ,0.002 ,0.008 ,0.01 ,0.014 ,0.019 ,0.013 ,0.024 ,0.047 ,0.058 ,0.034 ,0.028 ,0.027 ,0.023 ,0.019 ,0.02 ,0.016 ,0.03 
A;DK;PC_GDP;OBJ16,0 ,0.002 ,0.002 ,0 ,0 ,0 ,0 ,0.003 ,0.002 ,0.003 ,0 ,0.001 ,0.001 ,0.002 ,0.012 ,0.014 ,0.012 ,0.01 
A;EE;PC_GDP;OBJ16,0 ,0 ,0 ,0 ,0 ,0.03 ,0.006 ,0.005 ,0.012 ,0.021 ,0.009 ,0.008 ,0.003 ,0 ,0 ,0 ,0 ,0.001 
A;EL;PC_GDP;OBJ16,0 ,0 ,0 ,0 ,0.006 ,0.022 ,0.036 ,0.035 ,0.071 ,0.047 ,0.065 ,0.008 ,0.005 ,0 ,0.002 ,0.001 ,0.001 ,0 
A;ES;PC_GDP;OBJ16,0 ,0.005 ,0.007 ,0.006 ,0.004 ,0.004 ,0.004 ,0.011 ,0.013 ,0.015 ,0.011 ,0.007 ,0.006 ,0.006 ,0.005 ,0.003 ,0.004 ,0.005 
A;EU28;PC_GDP;OBJ16,0.001 ,0.002 ,0.005 ,0.01 ,0.013 ,0.015 ,0.015 ,0.022 ,0.024 ,0.025 ,0.016 ,0.014 ,0.014 ,0.012 ,0.011 ,0.014 ,0.014 ,0.025 
A;FI;PC_GDP;OBJ16,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0.012 ,0.016 ,0.02 ,0.016 ,0.017 ,0.014 ,0.013 ,0.008 ,0.023 ,0.026 ,0.023 
A;FR;PC_GDP;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0.003 ,0.005 ,0.008 ,0.01 ,0.006 ,0.007 ,0.007 ,0.007 ,0.006 ,0.023 ,0.022 ,0.021 
A;HR;PC_GDP;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.009 ,0.106 ,0.212 
A;HU;PC_GDP;OBJ16,0 ,0 ,0 ,0 ,0 ,0.025 ,0.015 ,0.026 ,0.052 ,0.029 ,0.01 ,0.009 ,0 ,0.001 ,0.007 ,0.017 ,0.026 ,0.037 
A;IE;PC_GDP;OBJ16,0 ,0.006 ,0.006 ,0.007 ,0.015 ,0.027 ,0.043 ,0.047 ,0.061 ,0.018 ,0.018 ,0.016 ,0.012 ,0.01 ,0.01 ,0.016 ,0.012 ,0.003 
A;IT;PC_GDP;OBJ16,0.005 ,0.008 ,0.01 ,0.041 ,0.053 ,0.046 ,0.048 ,0.048 ,0.038 ,0.032 ,0.017 ,0.018 ,0.016 ,0.016 ,0.009 ,0.011 ,0.025 ,0.086 
A;LT;PC_GDP;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0.007 ,0.009 ,0.007 ,0.004 ,0.023 ,0.027 ,0.037 ,0.017 ,0.021 ,0.021 ,0.01 ,0.004 
A;LU;PC_GDP;OBJ16,0 ,0 ,0 ,0 ,0 ,0.023 ,0.035 ,0.021 ,0.02 ,0.023 ,0.019 ,0.018 ,0.015 ,0.017 ,0.019 ,0.016 ,0.018 ,0.022 
A;LV;PC_GDP;OBJ16,0 ,0 ,0 ,0 ,0.001 ,0.023 ,0.03 ,1.139 ,0.024 ,0.005 ,0.009 ,0.018 ,0.027 ,0.027 ,0.03 ,0.051 ,0.008 ,0.002 
